bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,duration_seconds,avg_packet_size,bytes_in_ratio,is_waf_rule,anomaly_if
21752,22356,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,73.51333333333334,0.4931531694930513,1,0
28988,15340,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,73.88,0.6539433315285902,1,0
30450,14276,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,74.54333333333334,0.680812055627584,1,0
3976,11178,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,25.256666666666668,0.2623729708327661,1,0
3782,11038,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,24.7,0.2551956815114538,1,0
40,264,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,192.241.205.18,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,0.5066666666666667,0.13157894736798822,1,0
41336,13180,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,90.86,0.7582361141683037,1,0
3638,3190,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,11.38,0.5328060925599688,1,0
25207794,1561220,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,44615.02333333333,0.9416780909450008,1,1
5736,12114,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,29.75,0.321344537815108,1,0
9032,5862,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,24.823333333333334,0.6064186920907341,1,0
